time_h,R_m,Csurface_shrink,Csurface_fixed,G,Q,GQ
4.071666666666666856e+01,1.200000000000000025e-02,5.441101916476622641e-02,7.065895054511611706e-02,1.666666666666666741e+00,2.138807969688073518e-01,3.564679949480122900e-01
4.073333333333333428e+01,1.200000000000000025e-02,5.440670503279879805e-02,7.063950371570194842e-02,1.666666666666666741e+00,2.138732988845849503e-01,3.564554981409749357e-01
4.075000000000000000e+01,1.200000000000000025e-02,5.440239742621710145e-02,7.062008245113403360e-02,1.666666666666666741e+00,2.138658379464556392e-01,3.564430632440927504e-01
4.076666666666666572e+01,1.200000000000000025e-02,5.439809633189213872e-02,7.060068670979982586e-02,1.666666666666666741e+00,2.138584140819643209e-01,3.564306901366072200e-01
4.078333333333333144e+01,1.200000000000000025e-02,5.439380173672758029e-02,7.058131645016425815e-02,1.666666666666666741e+00,2.138510272188286765e-01,3.564183786980478219e-01
4.079999999999999716e+01,1.200000000000000025e-02,5.438951362765985509e-02,7.056197163077143619e-02,1.666666666666666741e+00,2.138436772849286460e-01,3.564061288082144285e-01
4.081666666666666998e+01,1.200000000000000025e-02,5.438523199165750527e-02,7.054265221024400012e-02,1.666666666666666741e+00,2.138363642082840022e-01,3.563939403471400036e-01
4.083333333333333570e+01,1.200000000000000025e-02,5.438095681572152618e-02,7.052335814728291630e-02,1.666666666666666741e+00,2.138290879170757219e-01,3.563818131951262402e-01
4.085000000000000142e+01,1.200000000000000025e-02,5.437668808688516514e-02,7.050408940066738017e-02,1.666666666666666741e+00,2.138218483396396585e-01,3.563697472327327920e-01
4.086666666666666714e+01,1.200000000000000025e-02,5.437242579221385208e-02,7.048484592925448322e-02,1.666666666666666741e+00,2.138146454044690947e-01,3.563577423407818245e-01
4.088333333333333286e+01,1.200000000000000025e-02,5.436816991880528277e-02,7.046562769197919907e-02,1.666666666666666741e+00,2.138074790402214043e-01,3.563457984003690071e-01
4.089999999999999858e+01,1.200000000000000025e-02,5.436392045378880822e-02,7.044643464785418918e-02,1.666666666666666741e+00,2.138003491756929053e-01,3.563339152928215459e-01
4.091666666666666430e+01,1.200000000000000025e-02,5.435967738432577467e-02,7.042726675596920616e-02,1.666666666666666741e+00,2.137932557398440070e-01,3.563220928997400394e-01
4.093333333333333002e+01,1.200000000000000025e-02,5.435544069760929464e-02,7.040812397549083002e-02,1.666666666666666741e+00,2.137861986617932974e-01,3.563103311029888198e-01
4.095000000000000284e+01,1.200000000000000025e-02,5.435121038086419137e-02,7.038900626566375884e-02,1.666666666666666741e+00,2.137791778708038326e-01,3.562986297846730821e-01
4.096666666666666856e+01,1.200000000000000025e-02,5.434698642134710295e-02,7.036991358580921285e-02,1.666666666666666741e+00,2.137721932963073113e-01,3.562869888271788521e-01
4.098333333333333428e+01,1.200000000000000025e-02,5.434276880634585083e-02,7.035084589532517030e-02,1.666666666666666741e+00,2.137652448678732109e-01,3.562754081131220274e-01
4.100000000000000000e+01,1.200000000000000025e-02,5.433855752317978682e-02,7.033180315368675606e-02,1.666666666666666741e+00,2.137583325152239699e-01,3.562638875253733017e-01
4.101666666666666572e+01,1.200000000000000025e-02,5.433435255919956408e-02,7.031278532044640817e-02,1.666666666666666741e+00,2.137514561682245517e-01,3.562524269470409566e-01
4.103333333333333144e+01,1.200000000000000025e-02,5.433015390178708853e-02,7.029379235523122715e-02,1.666666666666666741e+00,2.137446157569102556e-01,3.562410262615171019e-01
4.104999999999999716e+01,1.200000000000000025e-02,5.432596153835561603e-02,7.027482421774521038e-02,1.666666666666666741e+00,2.137378112114705353e-01,3.562296853524509199e-01
4.106666666666666998e+01,1.200000000000000025e-02,5.432177545634914173e-02,7.025588086776839158e-02,1.666666666666666741e+00,2.137310424622301808e-01,3.562184041037169679e-01
4.108333333333333570e+01,1.200000000000000025e-02,5.431759564324271927e-02,7.023696226515700747e-02,1.666666666666666741e+00,2.137243094396659437e-01,3.562071823994432673e-01
4.110000000000000142e+01,1.200000000000000025e-02,5.431342208654226650e-02,7.021806836984362254e-02,1.666666666666666741e+00,2.137176120743977392e-01,3.561960201239962598e-01
4.111666666666666714e+01,1.200000000000000025e-02,5.430925477378449606e-02,7.019919914183533893e-02,1.666666666666666741e+00,2.137109502972066588e-01,3.561849171620111165e-01
4.113333333333333286e+01,1.200000000000000025e-02,5.430509369253700563e-02,7.018035454121512862e-02,1.666666666666666741e+00,2.137043240390276988e-01,3.561738733983795258e-01
4.114999999999999858e+01,1.200000000000000025e-02,5.430093883039768810e-02,7.016153452814133384e-02,1.666666666666666741e+00,2.136977332309282218e-01,3.561628887182137215e-01
4.116666666666666430e+01,1.200000000000000025e-02,5.429679017499505767e-02,7.014273906284658466e-02,1.666666666666666741e+00,2.136911778041379606e-01,3.561519630068966102e-01
4.118333333333333002e+01,1.200000000000000025e-02,5.429264771398804174e-02,7.012396810563718830e-02,1.666666666666666741e+00,2.136846576900474637e-01,3.561410961500791061e-01
4.120000000000000284e+01,1.200000000000000025e-02,5.428851143506589760e-02,7.010522161689664022e-02,1.666666666666666741e+00,2.136781728201691544e-01,3.561302880336152943e-01
4.121666666666666856e+01,1.200000000000000025e-02,5.428438132594837207e-02,7.008649955708189105e-02,1.666666666666666741e+00,2.136717231261871797e-01,3.561195385436453087e-01
4.123333333333333428e+01,1.200000000000000025e-02,5.428025737438502141e-02,7.006780188672427634e-02,1.666666666666666741e+00,2.136653085399159990e-01,3.561088475665266651e-01
4.125000000000000000e+01,1.200000000000000025e-02,5.427613956815559304e-02,7.004912856642973862e-02,1.666666666666666741e+00,2.136589289933194524e-01,3.560982149888657911e-01
4.126666666666666572e+01,1.200000000000000025e-02,5.427202789506981040e-02,7.003047955687888293e-02,1.666666666666666741e+00,2.136525844185016287e-01,3.560876406975027053e-01
4.128333333333333144e+01,1.200000000000000025e-02,5.426792234296731049e-02,7.001185481882497841e-02,1.666666666666666741e+00,2.136462747477274604e-01,3.560771245795457673e-01
4.129999999999999716e+01,1.200000000000000025e-02,5.426382289971772022e-02,6.999325431309555423e-02,1.666666666666666741e+00,2.136399999134117600e-01,3.560666665223529703e-01
4.131666666666666998e+01,1.200000000000000025e-02,5.425972955322010127e-02,6.997467800059171961e-02,1.666666666666666741e+00,2.136337598481011513e-01,3.560562664135019095e-01
4.133333333333333570e+01,1.200000000000000025e-02,5.425564229140325545e-02,6.995612584228930175e-02,1.666666666666666741e+00,2.136275544844792873e-01,3.560459241407988307e-01
4.135000000000000142e+01,1.200000000000000025e-02,5.425156110222552341e-02,6.993759779923927611e-02,1.666666666666666741e+00,2.136213837553544992e-01,3.560356395922575357e-01
4.136666666666666714e+01,1.200000000000000025e-02,5.424748597367471531e-02,6.991909383256239563e-02,1.666666666666666741e+00,2.136152475937160844e-01,3.560254126561934740e-01
4.138333333333333286e+01,1.200000000000000025e-02,5.424341689376824260e-02,6.990061390345410353e-02,1.666666666666666741e+00,2.136091459326905362e-01,3.560152432211509121e-01
4.139999999999999858e+01,1.200000000000000025e-02,5.423935385055249359e-02,6.988215797318290956e-02,1.666666666666666741e+00,2.136030787055299696e-01,3.560051311758832826e-01
4.141666666666666430e+01,1.200000000000000025e-02,5.423529683210316643e-02,6.986372600308896064e-02,1.666666666666666741e+00,2.135970458456462884e-01,3.559950764094104714e-01
4.143333333333333002e+01,1.200000000000000025e-02,5.423124582652508879e-02,6.984531795458304160e-02,1.666666666666666741e+00,2.135910472866153209e-01,3.559850788110255349e-01
4.145000000000000284e+01,1.200000000000000025e-02,5.422720082195214147e-02,6.982693378915233451e-02,1.666666666666666741e+00,2.135850829621130931e-01,3.559751382701885070e-01
4.146666666666666856e+01,1.200000000000000025e-02,5.422316180654734863e-02,6.980857346835460386e-02,1.666666666666666741e+00,2.135791528059853284e-01,3.559652546766422510e-01
4.148333333333333428e+01,1.200000000000000025e-02,5.421912876850232266e-02,6.979023695381972314e-02,1.666666666666666741e+00,2.135732567522051206e-01,3.559554279203419047e-01
4.150000000000000000e+01,1.200000000000000025e-02,5.421510169603756951e-02,6.977192420724885602e-02,1.666666666666666741e+00,2.135673947348994406e-01,3.559456578914990676e-01
4.151666666666666572e+01,1.200000000000000025e-02,5.421108057740228747e-02,6.975363519041404003e-02,1.666666666666666741e+00,2.135615666883457220e-01,3.559359444805761941e-01
4.153333333333333144e+01,1.200000000000000025e-02,5.420706540087431163e-02,6.973536986516043479e-02,1.666666666666666741e+00,2.135557725469469925e-01,3.559262875782450153e-01
4.154999999999999716e+01,1.200000000000000025e-02,5.420305615476021105e-02,6.971712819340382394e-02,1.666666666666666741e+00,2.135500122452659022e-01,3.559166870754431611e-01
4.156666666666666998e+01,1.200000000000000025e-02,5.419905282739472668e-02,6.969891013713104544e-02,1.666666666666666741e+00,2.135442857179939424e-01,3.559071428633232559e-01
4.158333333333333570e+01,1.200000000000000025e-02,5.419505540714108366e-02,6.968071565840279480e-02,1.666666666666666741e+00,2.135385928999390115e-01,3.558976548332317136e-01
4.160000000000000142e+01,1.200000000000000025e-02,5.419106388239078309e-02,6.966254471935506842e-02,1.666666666666666741e+00,2.135329337260011284e-01,3.558882228766685474e-01
4.161666666666666714e+01,1.200000000000000025e-02,5.418707824156355352e-02,6.964439728218652093e-02,1.666666666666666741e+00,2.135273081313094345e-01,3.558788468855157427e-01
4.163333333333333286e+01,1.200000000000000025e-02,5.418309847310747579e-02,6.962627330917034452e-02,1.666666666666666741e+00,2.135217160511018730e-01,3.558695267518364735e-01
4.164999999999999858e+01,1.200000000000000025e-02,5.417912456549835859e-02,6.960817276265064690e-02,1.666666666666666741e+00,2.135161574207348201e-01,3.558602623678913668e-01
4.166666666666666430e+01,1.200000000000000025e-02,5.417515650724010617e-02,6.959009560504135494e-02,1.666666666666666741e+00,2.135106321757158643e-01,3.558510536261931256e-01
4.168333333333333002e+01,1.200000000000000025e-02,5.417119428686448940e-02,6.957204179882559014e-02,1.666666666666666741e+00,2.135051402517011143e-01,3.558419004195018664e-01
4.170000000000000284e+01,1.200000000000000025e-02,5.416723789293112490e-02,6.955401130655969322e-02,1.666666666666666741e+00,2.134996815844524554e-01,3.558328026407541200e-01
4.171666666666666856e+01,1.200000000000000025e-02,5.416328731402752367e-02,6.953600409086906076e-02,1.666666666666666741e+00,2.134942561098873981e-01,3.558237601831456542e-01
4.173333333333333428e+01,1.200000000000000025e-02,5.415934253876857757e-02,6.951802011444921381e-02,1.666666666666666741e+00,2.134888637640434961e-01,3.558147729400725212e-01
4.175000000000000000e+01,1.200000000000000025e-02,5.415540355579685772e-02,6.950005934006174557e-02,1.666666666666666741e+00,2.134835044831398243e-01,3.558058408052330313e-01
4.176666666666666572e+01,1.200000000000000025e-02,5.415147035378241325e-02,6.948212173053194829e-02,1.666666666666666741e+00,2.134781782035951314e-01,3.557969636726585616e-01
4.178333333333333144e+01,1.200000000000000025e-02,5.414754292142272274e-02,6.946420724876541108e-02,1.666666666666666741e+00,2.134728848618456520e-01,3.557881414364094108e-01
4.179999999999999716e+01,1.200000000000000025e-02,5.414362124744277055e-02,6.944631585773179683e-02,1.666666666666666741e+00,2.134676243945287655e-01,3.557793739908812758e-01
4.181666666666666998e+01,1.200000000000000025e-02,5.413970532059454721e-02,6.942844752046918588e-02,1.666666666666666741e+00,2.134623967384118581e-01,3.557706612306864580e-01
4.183333333333333570e+01,1.200000000000000025e-02,5.413579512965730617e-02,6.941060220008997417e-02,1.666666666666666741e+00,2.134572018303428353e-01,3.557620030505714293e-01
4.185000000000000142e+01,1.200000000000000025e-02,5.413189066343739031e-02,6.939277985978399566e-02,1.666666666666666741e+00,2.134520396072086268e-01,3.557533993453477206e-01
4.186666666666666714e+01,1.200000000000000025e-02,5.412799191076819727e-02,6.937498046279252928e-02,1.666666666666666741e+00,2.134469100062213742e-01,3.557448500103689848e-01
4.188333333333333286e+01,1.200000000000000025e-02,5.412409886051022800e-02,6.935720397243294588e-02,1.666666666666666741e+00,2.134418129646521167e-01,3.557363549410868520e-01
4.189999999999999858e+01,1.200000000000000025e-02,5.412021150155061494e-02,6.933945035209149177e-02,1.666666666666666741e+00,2.134367484198877452e-01,3.557279140331462419e-01
4.191666666666666430e+01,1.200000000000000025e-02,5.411632982280334403e-02,6.932171956522263645e-02,1.666666666666666741e+00,2.134317163094517911e-01,3.557195271824196703e-01
4.193333333333333002e+01,1.200000000000000025e-02,5.411245381320914372e-02,6.930401157534858692e-02,1.666666666666666741e+00,2.134267165710059810e-01,3.557111942850099684e-01
4.195000000000000284e+01,1.200000000000000025e-02,5.410858346173535310e-02,6.928632634606166074e-02,1.666666666666666741e+00,2.134217491423193447e-01,3.557029152371989356e-01
4.196666666666666856e+01,1.200000000000000025e-02,5.410471875737601910e-02,6.926866384102184360e-02,1.666666666666666741e+00,2.134168139613020765e-01,3.556946899355034608e-01
4.198333333333333428e+01,1.200000000000000025e-02,5.410085968915156335e-02,6.925102402395735823e-02,1.666666666666666741e+00,2.134119109659841362e-01,3.556865182766402178e-01
4.200000000000000000e+01,1.200000000000000025e-02,5.409700624610887243e-02,6.923340685868223376e-02,1.666666666666666741e+00,2.134070400943270940e-01,3.556784001572118603e-01
4.201666666666666572e+01,1.200000000000000025e-02,5.409315841956612025e-02,6.921581231833616454e-02,1.666666666666666741e+00,2.134022012984259364e-01,3.556703354973765885e-01
4.203333333333333144e+01,1.200000000000000025e-02,5.408931619337209451e-02,6.919824034528126999e-02,1.666666666666666741e+00,2.133973944830105385e-01,3.556623241383509160e-01
4.204999999999999716e+01,1.200000000000000025e-02,5.408547955166510823e-02,6.918069087034633968e-02,1.666666666666666741e+00,2.133926196955137911e-01,3.556543661591896610e-01
4.206666666666666998e+01,1.200000000000000025e-02,5.408164849028791049e-02,6.916316392288687775e-02,1.666666666666666741e+00,2.133878764971425535e-01,3.556464608285709317e-01
4.208333333333333570e+01,1.200000000000000025e-02,5.407782301275171344e-02,6.914565945532304136e-02,1.666666666666666741e+00,2.133831657046701136e-01,3.556386095077835319e-01
4.210000000000000142e+01,1.200000000000000025e-02,5.407400307615497365e-02,6.912817739334825573e-02,1.666666666666666741e+00,2.133784860103843384e-01,3.556308100173072306e-01
4.211666666666666714e+01,1.200000000000000025e-02,5.407018869991497140e-02,6.911071778222899198e-02,1.666666666666666741e+00,2.133738380264166012e-01,3.556230633773609928e-01
4.213333333333333286e+01,1.200000000000000025e-02,5.406637987130305523e-02,6.909328052422057664e-02,1.666666666666666741e+00,2.133692222815387063e-01,3.556153704692311956e-01
4.214999999999999858e+01,1.200000000000000025e-02,5.406257656100679765e-02,6.907586558400975740e-02,1.666666666666666741e+00,2.133646377392638682e-01,3.556077295654397896e-01
4.216666666666666430e+01,1.200000000000000025e-02,5.405877876807560489e-02,6.905847294020610316e-02,1.666666666666666741e+00,2.133600846906755777e-01,3.556001411511259813e-01
4.218333333333333002e+01,1.200000000000000025e-02,5.405498648271642170e-02,6.904110256042987614e-02,1.666666666666666741e+00,2.133555630865979769e-01,3.555926051443299984e-01
4.220000000000000284e+01,1.200000000000000025e-02,5.405119969423156229e-02,6.902375440865901601e-02,1.666666666666666741e+00,2.133510728707233850e-01,3.555851214512056324e-01
4.221666666666666856e+01,1.200000000000000025e-02,5.404741839194219383e-02,6.900642845023505223e-02,1.666666666666666741e+00,2.133466139719770172e-01,3.555776899532950286e-01
4.223333333333333428e+01,1.200000000000000025e-02,5.404364256531705990e-02,6.898912464841208680e-02,1.666666666666666741e+00,2.133421863499806725e-01,3.555703105833011302e-01
4.225000000000000000e+01,1.200000000000000025e-02,5.403987220318688667e-02,6.897184296213811072e-02,1.666666666666666741e+00,2.133377899787401999e-01,3.555629832979003702e-01
4.226666666666666572e+01,1.200000000000000025e-02,5.403610729464229656e-02,6.895458335882664880e-02,1.666666666666666741e+00,2.133334247503831105e-01,3.555557079173051749e-01
4.228333333333333144e+01,1.200000000000000025e-02,5.403234782930848440e-02,6.893734580259032463e-02,1.666666666666666741e+00,2.133290906217757410e-01,3.555484843696262720e-01
4.229999999999999716e+01,1.200000000000000025e-02,5.402859379650622185e-02,6.892013025809171078e-02,1.666666666666666741e+00,2.133247875270975757e-01,3.555413125451626355e-01
4.231666666666666998e+01,1.200000000000000025e-02,5.402484518580725342e-02,6.890293669055860826e-02,1.666666666666666741e+00,2.133205154069340859e-01,3.555341923448901431e-01
4.233333333333333570e+01,1.200000000000000025e-02,5.402110198700905280e-02,6.888576506374369246e-02,1.666666666666666741e+00,2.133162742300061254e-01,3.555271237166768850e-01
4.235000000000000142e+01,1.200000000000000025e-02,5.401736418924866362e-02,6.886861534200597323e-02,1.666666666666666741e+00,2.133120639228373028e-01,3.555201065380622083e-01
4.236666666666666714e+01,1.200000000000000025e-02,5.401363178194406450e-02,6.885148749162284254e-02,1.666666666666666741e+00,2.133078844046358280e-01,3.555131406743930467e-01
4.238333333333333286e+01,1.200000000000000025e-02,5.400990475468721297e-02,6.883438147956118247e-02,1.666666666666666741e+00,2.133037355954995884e-01,3.555062259924993140e-01
4.239999999999999858e+01,1.200000000000000025e-02,5.400618309802310973e-02,6.881729726934680824e-02,1.666666666666666741e+00,2.132996175045999698e-01,3.554993625076666164e-01
4.241666666666666430e+01,1.200000000000000025e-02,5.400246680095059648e-02,6.880023482602527773e-02,1.666666666666666741e+00,2.132955300414631217e-01,3.554925500691052398e-01
4.243333333333333002e+01,1.200000000000000025e-02,5.399875585305147219e-02,6.878319411664360339e-02,1.666666666666666741e+00,2.132914731233476191e-01,3.554857885389127170e-01
4.245000000000000284e+01,1.200000000000000025e-02,5.399505024390756358e-02,6.876617510758890883e-02,1.666666666666666741e+00,2.132874466744682784e-01,3.554790777907804733e-01
4.246666666666666856e+01,1.200000000000000025e-02,5.399134996436578959e-02,6.874917776303750283e-02,1.666666666666666741e+00,2.132834507111009137e-01,3.554724178518348654e-01
4.248333333333333428e+01,1.200000000000000025e-02,5.398765500351228319e-02,6.873220204841297420e-02,1.666666666666666741e+00,2.132794851411946024e-01,3.554658085686576707e-01
4.250000000000000000e+01,1.200000000000000025e-02,5.398396535100617732e-02,6.871524792913892565e-02,1.666666666666666741e+00,2.132755499027253476e-01,3.554592498378755794e-01
4.251666666666666572e+01,1.200000000000000025e-02,5.398028099655102774e-02,6.869831537232014285e-02,1.666666666666666741e+00,2.132716449164137607e-01,3.554527415273562863e-01
4.253333333333333144e+01,1.200000000000000025e-02,5.397660192985037630e-02,6.868140434450713261e-02,1.666666666666666741e+00,2.132677701087796196e-01,3.554462835146326993e-01
4.254999999999999716e+01,1.200000000000000025e-02,5.397292814195753935e-02,6.866451481039331783e-02,1.666666666666666741e+00,2.132639254993288769e-01,3.554398758322148133e-01
4.256666666666666998e+01,1.200000000000000025e-02,5.396925962204721094e-02,6.864764673571989440e-02,1.666666666666666741e+00,2.132601109947322715e-01,3.554335183245537766e-01
4.258333333333333570e+01,1.200000000000000025e-02,5.396559635990544335e-02,6.863080008622801653e-02,1.666666666666666741e+00,2.132563265338844050e-01,3.554272108898073324e-01
4.260000000000000142e+01,1.200000000000000025e-02,5.396193834536567452e-02,6.861397482929175451e-02,1.666666666666666741e+00,2.132525720390697210e-01,3.554209533984495351e-01
4.261666666666666714e+01,1.200000000000000025e-02,5.395828556826132855e-02,6.859717093174683145e-02,1.666666666666666741e+00,2.132488474382273069e-01,3.554147457303788449e-01
4.263333333333333286e+01,1.200000000000000025e-02,5.395463801967359529e-02,6.858038835862521887e-02,1.666666666666666741e+00,2.132451527466140140e-01,3.554085879110233659e-01
4.264999999999999858e+01,1.200000000000000025e-02,5.395099568894703296e-02,6.856362707597650485e-02,1.666666666666666741e+00,2.132414878741225039e-01,3.554024797902041732e-01
4.266666666666666430e+01,1.200000000000000025e-02,5.394735856599133100e-02,6.854688704985033298e-02,1.666666666666666741e+00,2.132378527605414964e-01,3.553964212675691514e-01
4.268333333333333002e+01,1.200000000000000025e-02,5.394372664075999801e-02,6.853016824755513159e-02,1.666666666666666741e+00,2.132342473330963439e-01,3.553904122218272676e-01
4.270000000000000284e+01,1.200000000000000025e-02,5.394009990320652176e-02,6.851347063628160372e-02,1.666666666666666741e+00,2.132306715198738767e-01,3.553844525331231186e-01
4.271666666666666856e+01,1.200000000000000025e-02,5.393647834424643295e-02,6.849679418186811752e-02,1.666666666666666741e+00,2.132271253160381019e-01,3.553785421933968736e-01
4.273333333333333428e+01,1.200000000000000025e-02,5.393286195361356172e-02,6.848013885094826614e-02,1.666666666666666741e+00,2.132236086434242117e-01,3.553726810723736862e-01
4.275000000000000000e+01,1.200000000000000025e-02,5.392925072143759518e-02,6.846350461021681599e-02,1.666666666666666741e+00,2.132201214440799519e-01,3.553668690734665958e-01
4.276666666666666572e+01,1.200000000000000025e-02,5.392564463790306545e-02,6.844689142638331336e-02,1.666666666666666741e+00,2.132166636624175104e-01,3.553611061040292118e-01
4.278333333333333144e+01,1.200000000000000025e-02,5.392204369321772911e-02,6.843029926622276604e-02,1.666666666666666741e+00,2.132132352429245703e-01,3.553553920715409875e-01
4.279999999999999716e+01,1.200000000000000025e-02,5.391844787759022400e-02,6.841372809662135679e-02,1.666666666666666741e+00,2.132098361284240351e-01,3.553497268807067622e-01
4.281666666666666998e+01,1.200000000000000025e-02,5.391485718127980026e-02,6.839717788449709013e-02,1.666666666666666741e+00,2.132064662636887764e-01,3.553441104394813310e-01
4.283333333333333570e+01,1.200000000000000025e-02,5.391127159455975926e-02,6.838064859682689567e-02,1.666666666666666741e+00,2.132031255931493285e-01,3.553385426552488902e-01
4.285000000000000142e+01,1.200000000000000025e-02,5.390769110772531542e-02,6.836414020074590980e-02,1.666666666666666741e+00,2.131998140601693570e-01,3.553330234336156135e-01
4.286666666666666714e+01,1.200000000000000025e-02,5.390411571109434558e-02,6.834765266343886814e-02,1.666666666666666741e+00,2.131965316083443973e-01,3.553275526805740325e-01
4.288333333333333286e+01,1.200000000000000025e-02,5.390054539504257614e-02,6.833118595204289158e-02,1.666666666666666741e+00,2.131932781845526925e-01,3.553221303075878579e-01
4.289999999999999858e+01,1.200000000000000025e-02,5.389698014992518743e-02,6.831474003381665661e-02,1.666666666666666741e+00,2.131900537327244272e-01,3.553167562212073971e-01
4.291666666666666430e+01,1.200000000000000025e-02,5.389341996613452451e-02,6.829831487608266360e-02,1.666666666666666741e+00,2.131868581976545385e-01,3.553114303294242493e-01
4.293333333333333002e+01,1.200000000000000025e-02,5.388986483408759326e-02,6.828191044618259209e-02,1.666666666666666741e+00,2.131836915248442321e-01,3.553061525414070720e-01
4.295000000000000284e+01,1.200000000000000025e-02,5.388631474422490159e-02,6.826552671152605334e-02,1.666666666666666741e+00,2.131805536598734285e-01,3.553009227664557512e-01
4.296666666666666856e+01,1.200000000000000025e-02,5.388276968698473002e-02,6.824916363963429156e-02,1.666666666666666741e+00,2.131774445464828249e-01,3.552957409108047360e-01
4.298333333333333428e+01,1.200000000000000025e-02,5.387922965286050248e-02,6.823282119806414747e-02,1.666666666666666741e+00,2.131743641306002857e-01,3.552906068843338372e-01
4.300000000000000000e+01,1.200000000000000025e-02,5.387569463235857697e-02,6.821649935443403756e-02,1.666666666666666741e+00,2.131713123577322344e-01,3.552855205962204277e-01
4.301666666666666572e+01,1.200000000000000025e-02,5.387216461600735640e-02,6.820019807637042741e-02,1.666666666666666741e+00,2.131682891740896701e-01,3.552804819568161077e-01
4.303333333333333144e+01,1.200000000000000025e-02,5.386863959435812116e-02,6.818391733156635437e-02,1.666666666666666741e+00,2.131652945259527032e-01,3.552754908765878294e-01
4.304999999999999716e+01,1.200000000000000025e-02,5.386511955795815487e-02,6.816765708783405209e-02,1.666666666666666741e+00,2.131623283575763694e-01,3.552705472626273009e-01
4.306666666666666998e+01,1.200000000000000025e-02,5.386160449741068945e-02,6.815141731301344041e-02,1.666666666666666741e+00,2.131593906155576090e-01,3.552656510259293854e-01
4.308333333333333570e+01,1.200000000000000025e-02,5.385809440333075987e-02,6.813519797500348918e-02,1.666666666666666741e+00,2.131564812460456093e-01,3.552608020767427099e-01
4.310000000000000142e+01,1.200000000000000025e-02,5.385458926635478677e-02,6.811899904175409970e-02,1.666666666666666741e+00,2.131536001953648063e-01,3.552560003256080012e-01
4.311666666666666714e+01,1.200000000000000025e-02,5.385108907714142301e-02,6.810282048127491716e-02,1.666666666666666741e+00,2.131507474099600397e-01,3.552512456832667698e-01
4.313333333333333286e+01,1.200000000000000025e-02,5.384759382635813385e-02,6.808666226164319935e-02,1.666666666666666741e+00,2.131479228355638855e-01,3.552465380592731425e-01
4.314999999999999858e+01,1.200000000000000025e-02,5.384410350471113132e-02,6.807052435099013310e-02,1.666666666666666741e+00,2.131451264190115935e-01,3.552418773650193318e-01
4.316666666666666430e+01,1.200000000000000025e-02,5.384061810292335021e-02,6.805440671750546955e-02,1.666666666666666741e+00,2.131423581069732953e-01,3.552372635116221589e-01
4.318333333333333002e+01,1.200000000000000025e-02,5.383713761173920115e-02,6.803830932944203436e-02,1.666666666666666741e+00,2.131396178461645030e-01,3.552326964102741624e-01
4.320000000000000284e+01,1.200000000000000025e-02,5.383366202192502170e-02,6.802223215511080112e-02,1.666666666666666741e+00,2.131369055834305692e-01,3.552281759723843191e-01
4.321666666666666856e+01,1.200000000000000025e-02,5.383019132426074965e-02,6.800617516287661701e-02,1.666666666666666741e+00,2.131342212653369872e-01,3.552237021088949787e-01
4.323333333333333428e+01,1.200000000000000025e-02,5.382672550955845681e-02,6.799013832116569678e-02,1.666666666666666741e+00,2.131315648391100825e-01,3.552192747318501653e-01
4.325000000000000000e+01,1.200000000000000025e-02,5.382326456864873487e-02,6.797412159846308310e-02,1.666666666666666741e+00,2.131289362519140917e-01,3.552148937531901529e-01
4.326666666666666572e+01,1.200000000000000025e-02,5.381980849238358899e-02,6.795812496330434771e-02,1.666666666666666741e+00,2.131263354511117314e-01,3.552105590851862282e-01
4.328333333333333144e+01,1.200000000000000025e-02,5.381635727163677080e-02,6.794214838428465353e-02,1.666666666666666741e+00,2.131237623841769069e-01,3.552062706402948633e-01
4.329999999999999716e+01,1.200000000000000025e-02,5.381291089729389743e-02,6.792619183006685935e-02,1.666666666666666741e+00,2.131212169980492288e-01,3.552020283300820758e-01
4.331666666666666998e+01,1.200000000000000025e-02,5.380946936027440619e-02,6.791025526936743384e-02,1.666666666666666741e+00,2.131186992405254832e-01,3.551978320675424627e-01
4.333333333333333570e+01,1.200000000000000025e-02,5.380603265151539388e-02,6.789433867096124342e-02,1.666666666666666741e+00,2.131162090593048120e-01,3.551936817655080292e-01
4.335000000000000142e+01,1.200000000000000025e-02,5.380260076197513480e-02,6.787844200366560665e-02,1.666666666666666741e+00,2.131137464023761807e-01,3.551895773372936715e-01
4.336666666666666714e+01,1.200000000000000025e-02,5.379917368263336525e-02,6.786256523635773863e-02,1.666666666666666741e+00,2.131113112178284752e-01,3.551855186963808197e-01
4.338333333333333286e+01,1.200000000000000025e-02,5.379575140447900861e-02,6.784670833799041900e-02,1.666666666666666741e+00,2.131089034529778103e-01,3.551815057549630450e-01
4.339999999999999858e+01,1.200000000000000025e-02,5.379233391853758400e-02,6.783087127756476375e-02,1.666666666666666741e+00,2.131065230562266821e-01,3.551775384270444702e-01
4.341666666666666430e+01,1.200000000000000025e-02,5.378892121585103492e-02,6.781505402413952333e-02,1.666666666666666741e+00,2.131041699758270125e-01,3.551736166263783634e-01
4.343333333333333002e+01,1.200000000000000025e-02,5.378551328748208682e-02,6.779925654681670522e-02,1.666666666666666741e+00,2.131018441602974545e-01,3.551697402671624149e-01
4.345000000000000284e+01,1.200000000000000025e-02,5.378211012451464962e-02,6.778347881475731140e-02,1.666666666666666741e+00,2.130995455582595788e-01,3.551659092637659554e-01
4.346666666666666856e+01,1.200000000000000025e-02,5.377871171804086969e-02,6.776772079719539654e-02,1.666666666666666741e+00,2.130972741175427843e-01,3.551621235292379830e-01
