time_s,Cmax
128520.0,0.19414522243943094
128580.0,0.19407071958606645
128640.0,0.19399630761786435
128700.0,0.1939219863652616
128760.0,0.19384775565869516
128820.0,0.19377361534387585
128880.0,0.19369956525007087
128940.0,0.19362560520978117
129000.0,0.1935517350575604
129060.0,0.19347795462837936
129120.0,0.19340426375646858
129180.0,0.19333066227772183
129240.0,0.19325715002820495
129300.0,0.1931837268442455
129360.0,0.1931103925625565
129420.0,0.19303714702097102
129480.0,0.1929639900570776
129540.0,0.1928909215089608
129600.0,0.1928179412152022
129660.0,0.19274504906141846
129720.0,0.1926722447648004
129780.0,0.1925995281026777
129840.0,0.19252689916082796
129900.0,0.19245435750927395
129960.0,0.19238190329158475
130020.0,0.19230953618897653
130080.0,0.1922372560338453
130140.0,0.19216506271562156
130200.0,0.19209295608457608
130260.0,0.19202093598723097
130320.0,0.19194900226298808
130380.0,0.1918771547297182
130440.0,0.1918053932427206
130500.0,0.19173371764357397
130560.0,0.19166212776917313
130620.0,0.19159062346151517
130680.0,0.19151920456153174
130740.0,0.19144787091728782
130800.0,0.19137662237752928
130860.0,0.19130545878168026
130920.0,0.19123437997627038
130980.0,0.19116338582527087
131040.0,0.19109247616253128
131100.0,0.19102165083383083
131160.0,0.19095090968494885
131220.0,0.19088025256460772
131280.0,0.19080967933878876
131340.0,0.19073918984366697
131400.0,0.1906687839272222
131460.0,0.19059846143743425
131520.0,0.19052822222483437
131580.0,0.19045806615491542
131640.0,0.19038799306733134
131700.0,0.19031800281196964
131760.0,0.19024809523871783
131820.0,0.1901782701997815
131880.0,0.1901085275609602
131940.0,0.19003886716457663
132000.0,0.1899692888622516
132060.0,0.18989979250560582
132120.0,0.18983037794797547
132180.0,0.1897610450538726
132240.0,0.18969179367125202
132300.0,0.18962262365483348
132360.0,0.18955353485967533
132420.0,0.18948452714109768
132480.0,0.18941560035425972
132540.0,0.1893467543553993
132600.0,0.18927798900079043
132660.0,0.1892093041470306
132720.0,0.18914069965118685
132780.0,0.18907217537160226
132840.0,0.1890037311655321
132900.0,0.18893536689113166
132960.0,0.1888670824069085
133020.0,0.18879887757168243
133080.0,0.18873075224436425
133140.0,0.18866270628460413
133200.0,0.18859473955224632
133260.0,0.18852685190747948
133320.0,0.18845904321073337
133380.0,0.18839131332210954
133440.0,0.18832366210305035
133500.0,0.18825608941493543
133560.0,0.18818859511946845
133620.0,0.18812117907863155
133680.0,0.18805384115443513
133740.0,0.18798658120965184
133800.0,0.18791939910719924
133860.0,0.1878522947103099
133920.0,0.18778526788253308
133980.0,0.18771831848774342
134040.0,0.18765144639011522
134100.0,0.18758465145414405
134160.0,0.1875179335446409
134220.0,0.18745129252673018
134280.0,0.18738472826583916
134340.0,0.1873182406277289
134400.0,0.18725182947846833
134460.0,0.18718549468444132
134520.0,0.187119236112325
134580.0,0.18705305362896996
134640.0,0.18698694710175137
134700.0,0.18692091639827382
134760.0,0.18685496138645244
134820.0,0.18678908193448418
134880.0,0.18672327791068782
134940.0,0.18665754918397257
135000.0,0.186591895623444
135060.0,0.18652631709851264
